platform,profile_id,cycle,timestamp,longitude,latitude,pressure_dbar,pressure_qc,temperature_c,temperature_qc,salinity_psu,salinity_qc,chla_mg_m3,chla_qc,nitrate_umol_kg,nitrate_qc,ph_in_situ_total,ph_qc,doxy_umol_kg,doxy_qc,bbp700_m1,bbp700_qc
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,674.22998,1,8.412,1,34.105999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,676.22998,1,8.331,1,34.103001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,678.22998,1,8.309,1,34.101002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,680.22998,1,8.298,1,34.101002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,682.22998,1,8.29,1,34.102001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,684.22998,1,8.325,1,34.117001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,686.22998,1,8.321,1,34.129002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,688.22998,1,8.277,1,34.127998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,690.22998,1,8.243,1,34.125999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,692.22998,1,8.158,1,34.124001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,694.22998,1,7.967,1,34.099998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,696.22998,1,7.82,1,34.081001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,698.22998,1,7.835,1,34.085999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,700.22998,1,7.808,1,34.083,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,701.75,1,,,,,0.006026,1,26.108631,1,7.779844,1,148.555466,1,0.000288,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,702.22998,1,7.727,1,34.076,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,704.22998,1,7.656,1,34.068001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,706.22998,1,7.637,1,34.069,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,708.22998,1,7.687,1,34.091,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,710.22998,1,7.692,1,34.096001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,712.22998,1,7.685,1,34.092999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,714.22998,1,7.611,1,34.084999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,716.22998,1,7.507,1,34.077999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,718.22998,1,7.456,1,34.071999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,720.22998,1,7.348,1,34.064999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,722.22998,1,7.323,1,34.062,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,724.22998,1,7.279,1,34.057999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,726.22998,1,7.154,1,34.049,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,728.22998,1,7.081,1,34.043999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,730.22998,1,7.076,1,34.049,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,732.22998,1,7.056,1,34.053001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,734.22998,1,7.06,1,34.056,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,736.22998,1,7.092,1,34.075001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,738.22998,1,7.067,1,34.081001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,740.22998,1,7.019,1,34.083,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,742.22998,1,7.025,1,34.088001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,744.22998,1,6.99,1,34.089001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,746.22998,1,6.993,1,34.096001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,748.22998,1,6.97,1,34.098999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,750.22998,1,6.942,1,34.103001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,751.449951,1,,,,,0.009039,1,29.529207,1,7.732481,1,123.540802,1,0.000298,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,752.22998,1,6.886,1,34.102001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,754.22998,1,6.872,1,34.105999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,756.22998,1,6.911,1,34.117001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,758.22998,1,6.921,1,34.123001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,760.22998,1,6.924,1,34.125999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,762.22998,1,6.896,1,34.124001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,764.22998,1,6.863,1,34.120998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,766.22998,1,6.808,1,34.118999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,768.22998,1,6.764,1,34.118,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,770.22998,1,6.705,1,34.116001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,772.22998,1,6.664,1,34.115002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,774.22998,1,6.651,1,34.118,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,776.22998,1,6.639,1,34.124001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,778.22998,1,6.618,1,34.123001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,780.22998,1,6.595,1,34.123001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,782.22998,1,6.562,1,34.124001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,784.22998,1,6.516,1,34.125,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,786.22998,1,6.441,1,34.120998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,788.22998,1,6.457,1,34.129002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,790.22998,1,6.47,1,34.134998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,792.22998,1,6.461,1,34.134998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,794.22998,1,6.455,1,34.133999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,796.22998,1,6.386,1,34.132999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,798.22998,1,6.293,1,34.119999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,800.22998,1,6.269,1,34.124001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,802.019958,1,,,,,0.012052,1,32.247009,1,7.69377,1,106.449196,1,0.000285,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,802.22998,1,6.175,1,34.118,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,804.22998,1,6.141,1,34.120998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,806.22998,1,6.135,1,34.119999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,808.22998,1,6.141,1,34.125,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,810.22998,1,6.138,1,34.125999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,812.22998,1,6.088,1,34.129002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,814.22998,1,6.163,1,34.148998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,816.22998,1,6.147,1,34.146999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,818.22998,1,6.012,1,34.133999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,820.22998,1,5.955,1,34.129002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,822.22998,1,5.94,1,34.132,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,824.22998,1,6.049,1,34.162998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,826.22998,1,6.053,1,34.172001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,828.329956,1,5.968,1,34.160999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,830.22998,1,5.949,1,34.158001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,832.22998,1,5.775,1,34.145,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,834.22998,1,5.575,1,34.119999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,836.22998,1,5.703,1,34.146999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,838.22998,1,5.735,1,34.160999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,840.22998,1,5.646,1,34.152,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,842.22998,1,5.524,1,34.139,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,844.22998,1,5.535,1,34.146,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,846.22998,1,5.591,1,34.160999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,848.22998,1,5.639,1,34.175999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,850.22998,1,5.644,1,34.181999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,851.339966,1,,,,,0.012052,1,34.949177,1,7.656148,1,85.604492,1,0.000296,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,852.22998,1,5.624,1,34.183998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,854.22998,1,5.627,1,34.187,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,856.22998,1,5.633,1,34.189999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,858.22998,1,5.631,1,34.194,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,860.130005,1,5.613,1,34.195,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,862.22998,1,5.586,1,34.193001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,864.329956,1,5.546,1,34.189999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,866.22998,1,5.513,1,34.189999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,868.22998,1,5.491,1,34.191002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,870.130005,1,5.478,1,34.192001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,872.22998,1,5.462,1,34.189999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,874.22998,1,5.438,1,34.189999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,876.22998,1,5.452,1,34.192001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,878.22998,1,5.494,1,34.200001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,880.130005,1,5.493,1,34.202999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,882.130005,1,5.431,1,34.198002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,884.22998,1,5.363,1,34.188,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,886.329956,1,5.355,1,34.186001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,888.22998,1,5.301,1,34.181999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,890.22998,1,5.257,1,34.178001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,892.22998,1,5.258,1,34.18,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,894.22998,1,5.205,1,34.178001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,896.22998,1,5.105,1,34.164001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,898.22998,1,5.072,1,34.16,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,900.130005,1,5.054,1,34.159,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,902.029968,1,,,,,0.012052,1,36.610058,1,7.621614,1,76.985085,1,0.000295,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,902.22998,1,5.13,1,34.171001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,904.22998,1,5.131,1,34.176998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,906.22998,1,5.122,1,34.172001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,908.22998,1,5.004,1,34.164001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,910.329956,1,5.001,1,34.159,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,912.22998,1,5.016,1,34.164001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,914.22998,1,5.039,1,34.169998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,916.329956,1,5.112,1,34.188,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,918.22998,1,5.157,1,34.200001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,920.22998,1,5.153,1,34.200001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,922.22998,1,5.123,1,34.201,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,924.22998,1,5.101,1,34.201,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,926.329956,1,5.079,1,34.202999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,928.22998,1,5.078,1,34.207001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,930.22998,1,5.074,1,34.209,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,932.329956,1,5.069,1,34.210999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,934.22998,1,5.056,1,34.212002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,936.22998,1,5.045,1,34.213001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,938.22998,1,5.025,1,34.212002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,940.22998,1,5.009,1,34.209,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,942.22998,1,4.989,1,34.207001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,944.130005,1,4.97,1,34.206001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,946.22998,1,4.997,1,34.215,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,948.130005,1,5.048,1,34.23,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,950.22998,1,5.062,1,34.238998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,952.029968,1,,,,,0.012052,1,36.605141,1,7.62652,1,70.365768,1,0.000306,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,952.22998,1,5.057,1,34.243999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,954.130005,1,5.036,1,34.243999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,956.22998,1,5.019,1,34.243999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,958.22998,1,5,1,34.242001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,960.22998,1,4.964,1,34.240002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,962.22998,1,4.914,1,34.238998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,964.22998,1,4.894,1,34.236,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,966.130005,1,4.863,1,34.235001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,968.22998,1,4.841,1,34.234001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,970.329956,1,4.812,1,34.233002,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,972.22998,1,4.785,1,34.230999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,974.22998,1,4.756,1,34.231998,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,976.22998,1,4.755,1,34.236,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,978.22998,1,4.766,1,34.244999,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,980.029968,1,4.751,1,34.249001,1,,,,,,,,,,
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,1000.23999,1,4.6446,1,34.270901,1,0.015066,1,38.117516,1,7.614932,1,62.643887,1,0.000318,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,1099.929932,1,3.9643,1,34.312099,1,0.015066,1,40.33139,1,7.590789,1,48.087383,1,0.00034,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,1199.869995,1,3.4777,1,34.346699,1,0.018079,1,41.345627,1,7.57005,1,41.196892,1,0.00028,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,1299.47998,1,3.0898,1,34.380402,1,0.018079,1,42.305122,1,7.562582,1,38.869102,1,0.000314,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,1400.049927,1,2.8936,1,34.421799,1,0.018079,1,42.465961,1,7.56757,1,37.799049,1,0.000326,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,1498.609985,1,2.7242,1,34.4505,1,0.018079,1,42.656841,1,7.56917,1,37.444504,1,0.000302,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,1599.119995,1,2.5892,1,34.474098,1,0.015066,1,42.449013,1,7.574032,1,39.697411,1,0.000313,1
5906518,5906518_153,153,2026-08-25T01:00:41.000Z,144.0495,34.203,1698.910034,1,2.4604,1,34.4995,1,0.015066,1,42.431221,1,7.58311,1,43.344322,1,0.000289,1
